,AAPL,GOOGL,MSFT,BRK.B,T,XOM,AMZN,INTC,FB,VZ,CVX,UNH,WMT,JNJ,CMCSA,CVS,PG,HD,F,PFE,CSCO,BMY,V,COST,CI,GM,ORCL,IBM,MCK,MRK,DIS,ANTM,PEP,ABBV,LOW,AVGO,TGT,KO,CHTR,KR,RTX,UPS,LIN,AMGN,ACN,CB,TMUS,MDT,BIIB,UNP,CAH,HON,COP,MPC,GILD,WBA,LMT,GE,ABT,TMO,PSX,PM,QCOM,ALL,MA,MO,CNC,DELL,ABC,AXP,VLO,TXN,HUM,CAT,MMM,NKE,FDX,MU,ADBE,PYPL,OXY,HPQ,MDLZ,PGR,EXC,TRV,LLY,MCD,REGN,JCI,EBAY,NVDA,DOW,KHC,CRM,DE,HCA,DHR,DD,KMI,NOC,SLB,GD,DG,ETN,EOG,NLOK,FISV,BDX,LUMN,TJX,TSN,NSC,CSX,AMAT,BBY,SBUX,AEP,LHX,LEN,ADM,SYY,AMT,NEM,EMR,BX,ADP,HPE,LBTYK,BKNG,CTSH,VIAC,WMB,HIG,LYB,TSLA,CL,KMB,LRCX,SHW,CTVA,MMC,CMI,PCAR,WM,GIS,ITW,PEG,SYK,IP,APD,EL,TEL,SPGI,NUE,ED,TROW,XEL,ADI,BKR,FOXA,AON,RGA,DISCA,PSA,INTU,OKE,L,PXD,DVA,EIX,ETR,ORLY,DHI,AZO,DLTR,ATUS,DTE,BAX,ES,ALXN,VST,GLW,HAL,ARW,BSX,PH,STZ,WRK,WEC,NFLX,EQIX,SNEX,FE,VMW,INFO,DXC,SWK,ATVI,STX,TT,AMCR,DISH,CBRE,LH,KLAC,GE.,LSXMK,RE,TX,URI,ACGL,RJF,DGX,M,IQV,JBL,AGPXX,OVV,TRGP,DVN,CAR,XLNX,APH,AMD,MRVL,ZTS,CHV.,PEP.,PEO.,4I1.,ALS.,TRL.,FCX,VRTX,KSS,BG,HRL,A,CEGVV,SUM
09/20/2021,5.58,3.64,3.37,2.95,2.01,1.69,1.68,1.45,1.54,1.29,1.22,1.32,1.15,1.07,1.03,1.06,1.05,0.88,0.74,0.84,0.8,0.61,0.61,0.76,0.56,0.57,0.65,0.6,0.67,0.55,0.63,0.56,0.59,0.52,0.56,0.53,0.49,0.5,0.5,0.5,0.45,0.41,0.48,0.39,0.49,0.49,0.38,0.45,0.37,0.37,0.38,0.39,0.38,0.38,0.4,0.4,0.34,0.37,0.4,0.41,0.29,0.38,0.35,0.36,0.32,0.37,0.29,0.35,0.37,0.32,0.29,0.34,0.29,0.31,0.3,0.31,0.27,0.27,0.34,0.28,0.26,0.27,0.28,0.27,0.32,0.29,0.27,0.29,0.3,0.29,0.28,0.27,0.24,0.23,0.26,0.25,0.3,0.28,0.22,0.21,0.22,0.21,0.24,0.23,0.24,0.19,0.2,0.21,0.21,0.19,0.2,0.2,0.18,0.19,0.2,0.18,0.18,0.18,0.18,0.18,0.19,0.18,0.19,0.15,0.18,0.23,0.17,0.16,0.18,0.15,0.18,0.15,0.16,0.19,0.15,0.18,0.15,0.16,0.15,0.17,0.15,0.17,0.14,0.14,0.15,0.14,0.14,0.14,0.14,0.13,0.12,0.13,0.14,0.14,0.15,0.13,0.13,0.12,0.13,0.13,0.12,0.15,0.12,0.11,0.12,0.13,0.11,0.12,0.11,0.11,0.11,0.12,0.12,0.11,0.11,0.1,0.0,0.11,0.11,0.11,0.0,0.1,0.1,0.1,0.11,0.11,0.1,0.0,0.1,0.1,0.11,0.1,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.11,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.77000000000001
09/21/2021,5.52,3.6,3.34,2.97,2.02,1.68,1.68,1.45,1.52,1.3,1.22,1.34,1.16,1.08,1.03,1.07,1.06,0.89,0.75,0.84,0.8,0.61,0.61,0.76,0.56,0.58,0.65,0.6,0.67,0.55,0.63,0.57,0.59,0.52,0.56,0.54,0.49,0.49,0.51,0.51,0.45,0.41,0.48,0.4,0.48,0.49,0.38,0.44,0.38,0.37,0.38,0.39,0.38,0.38,0.4,0.4,0.34,0.37,0.4,0.44,0.29,0.38,0.34,0.36,0.32,0.37,0.31,0.35,0.37,0.32,0.29,0.34,0.3,0.31,0.3,0.31,0.26,0.27,0.33,0.28,0.26,0.27,0.28,0.27,0.32,0.29,0.27,0.29,0.3,0.28,0.28,0.27,0.24,0.23,0.26,0.25,0.29,0.28,0.22,0.2,0.22,0.21,0.24,0.23,0.23,0.19,0.2,0.21,0.21,0.19,0.2,0.2,0.18,0.18,0.2,0.19,0.18,0.18,0.18,0.18,0.19,0.18,0.18,0.15,0.17,0.23,0.17,0.16,0.18,0.15,0.18,0.15,0.16,0.19,0.15,0.18,0.15,0.16,0.15,0.17,0.14,0.16,0.14,0.13,0.15,0.14,0.14,0.14,0.14,0.13,0.12,0.13,0.13,0.14,0.14,0.13,0.13,0.12,0.13,0.13,0.13,0.15,0.12,0.11,0.12,0.13,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.11,0.11,0.1,0.0,0.11,0.11,0.11,0.0,0.1,0.1,0.0,0.11,0.11,0.1,0.1,0.1,0.1,0.11,0.11,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.68
09/22/2021,5.52,3.6,3.34,2.97,2.02,1.68,1.68,1.45,1.52,1.3,1.22,1.34,1.16,1.08,1.03,1.07,1.06,0.89,0.75,0.84,0.8,0.61,0.61,0.76,0.56,0.58,0.65,0.6,0.67,0.55,0.63,0.57,0.59,0.52,0.56,0.54,0.49,0.49,0.51,0.51,0.45,0.41,0.48,0.4,0.48,0.49,0.38,0.44,0.38,0.37,0.38,0.39,0.38,0.38,0.4,0.4,0.34,0.37,0.4,0.44,0.29,0.38,0.34,0.36,0.32,0.37,0.31,0.35,0.37,0.32,0.29,0.34,0.3,0.31,0.3,0.31,0.26,0.27,0.33,0.28,0.26,0.27,0.28,0.27,0.32,0.29,0.27,0.29,0.3,0.28,0.28,0.27,0.24,0.23,0.26,0.25,0.29,0.28,0.22,0.2,0.22,0.21,0.24,0.23,0.23,0.19,0.2,0.21,0.21,0.19,0.2,0.2,0.18,0.18,0.2,0.19,0.18,0.18,0.18,0.18,0.19,0.18,0.18,0.15,0.17,0.23,0.17,0.16,0.18,0.15,0.18,0.15,0.16,0.19,0.15,0.18,0.15,0.16,0.15,0.17,0.14,0.16,0.14,0.13,0.15,0.14,0.14,0.14,0.14,0.13,0.12,0.13,0.13,0.14,0.14,0.13,0.13,0.12,0.13,0.13,0.13,0.15,0.12,0.11,0.12,0.13,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.11,0.11,0.1,0.0,0.11,0.11,0.11,0.0,0.1,0.1,0.0,0.11,0.11,0.1,0.1,0.1,0.1,0.11,0.11,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.68
09/23/2021,5.48,3.6,3.33,2.99,2.03,1.66,1.66,1.44,1.51,1.32,1.22,1.34,1.16,1.09,1.04,1.07,1.06,0.89,0.72,0.85,0.8,0.61,0.61,0.75,0.56,0.56,0.65,0.6,0.66,0.56,0.62,0.58,0.6,0.52,0.56,0.53,0.49,0.5,0.51,0.51,0.46,0.41,0.47,0.4,0.48,0.49,0.38,0.44,0.38,0.37,0.38,0.4,0.37,0.38,0.41,0.4,0.35,0.37,0.4,0.44,0.29,0.38,0.35,0.36,0.33,0.37,0.31,0.36,0.37,0.32,0.29,0.34,0.3,0.3,0.3,0.31,0.26,0.27,0.33,0.28,0.25,0.27,0.29,0.28,0.33,0.29,0.28,0.29,0.3,0.28,0.28,0.27,0.24,0.24,0.27,0.24,0.3,0.29,0.22,0.21,0.23,0.21,0.25,0.24,0.24,0.19,0.2,0.21,0.22,0.19,0.2,0.21,0.18,0.18,0.19,0.19,0.18,0.18,0.19,0.18,0.19,0.18,0.19,0.15,0.17,0.22,0.17,0.16,0.18,0.15,0.18,0.15,0.16,0.19,0.15,0.18,0.15,0.16,0.14,0.17,0.15,0.17,0.14,0.14,0.16,0.14,0.14,0.15,0.14,0.13,0.12,0.13,0.14,0.14,0.14,0.13,0.13,0.12,0.13,0.13,0.13,0.15,0.12,0.11,0.12,0.13,0.11,0.12,0.11,0.12,0.12,0.12,0.12,0.11,0.11,0.1,0.0,0.11,0.11,0.11,0.0,0.1,0.1,0.0,0.11,0.11,0.1,0.0,0.1,0.1,0.11,0.11,0.11,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.87000000000002
09/24/2021,5.5,3.61,3.33,2.97,2.01,1.66,1.65,1.43,1.51,1.31,1.22,1.33,1.16,1.09,1.03,1.06,1.06,0.9,0.72,0.85,0.79,0.61,0.61,0.75,0.56,0.56,0.66,0.6,0.66,0.56,0.6,0.58,0.6,0.52,0.56,0.53,0.49,0.5,0.5,0.51,0.45,0.42,0.48,0.4,0.48,0.48,0.37,0.44,0.38,0.37,0.37,0.4,0.39,0.38,0.41,0.39,0.34,0.36,0.4,0.44,0.29,0.38,0.35,0.36,0.32,0.37,0.31,0.36,0.37,0.33,0.29,0.34,0.3,0.3,0.3,0.31,0.27,0.27,0.33,0.28,0.25,0.26,0.29,0.28,0.32,0.29,0.28,0.3,0.31,0.28,0.28,0.27,0.23,0.23,0.27,0.24,0.3,0.29,0.22,0.21,0.23,0.21,0.24,0.24,0.23,0.19,0.2,0.21,0.22,0.19,0.2,0.21,0.18,0.18,0.19,0.19,0.18,0.18,0.19,0.18,0.18,0.18,0.19,0.15,0.17,0.23,0.17,0.16,0.18,0.15,0.18,0.15,0.16,0.19,0.15,0.18,0.15,0.16,0.14,0.17,0.15,0.17,0.14,0.13,0.16,0.14,0.14,0.15,0.14,0.13,0.12,0.13,0.13,0.14,0.13,0.13,0.13,0.12,0.13,0.13,0.13,0.15,0.12,0.1,0.12,0.13,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.11,0.12,0.1,0.0,0.11,0.11,0.11,0.0,0.1,0.1,0.0,0.1,0.11,0.0,0.0,0.1,0.1,0.11,0.11,0.1,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.92
09/27/2021,5.52,3.59,3.32,2.97,1.99,1.73,1.65,1.44,1.44,1.3,1.26,1.29,1.14,1.08,1.01,1.05,1.05,0.88,0.75,0.84,0.79,0.6,0.63,0.74,0.55,0.58,0.66,0.6,0.65,0.56,0.6,0.57,0.59,0.51,0.56,0.53,0.48,0.49,0.49,0.49,0.46,0.4,0.47,0.39,0.49,0.48,0.39,0.44,0.37,0.37,0.37,0.4,0.41,0.4,0.4,0.39,0.34,0.38,0.39,0.44,0.3,0.38,0.34,0.36,0.33,0.37,0.3,0.36,0.36,0.34,0.3,0.34,0.3,0.3,0.3,0.32,0.24,0.27,0.32,0.28,0.27,0.27,0.28,0.27,0.32,0.29,0.28,0.29,0.3,0.28,0.28,0.28,0.24,0.23,0.28,0.25,0.29,0.28,0.22,0.21,0.23,0.22,0.25,0.23,0.23,0.2,0.2,0.21,0.21,0.19,0.2,0.21,0.18,0.18,0.2,0.18,0.18,0.18,0.18,0.18,0.18,0.19,0.18,0.15,0.18,0.22,0.17,0.16,0.19,0.16,0.18,0.15,0.16,0.19,0.15,0.18,0.15,0.16,0.15,0.17,0.15,0.17,0.14,0.13,0.15,0.14,0.14,0.14,0.14,0.13,0.12,0.13,0.14,0.14,0.14,0.13,0.13,0.12,0.13,0.13,0.13,0.15,0.12,0.1,0.12,0.14,0.12,0.11,0.11,0.12,0.11,0.11,0.12,0.11,0.12,0.0,0.0,0.11,0.11,0.11,0.0,0.1,0.1,0.1,0.11,0.11,0.1,0.0,0.1,0.1,0.11,0.1,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.81
09/28/2021,5.51,3.61,3.31,2.96,1.98,1.74,1.65,1.44,1.46,1.29,1.26,1.29,1.14,1.07,1.01,1.05,1.05,0.89,0.76,0.83,0.79,0.6,0.63,0.76,0.55,0.58,0.67,0.6,0.65,0.56,0.6,0.57,0.59,0.51,0.55,0.53,0.48,0.48,0.49,0.49,0.47,0.4,0.47,0.38,0.48,0.47,0.38,0.44,0.36,0.37,0.37,0.4,0.42,0.4,0.4,0.39,0.35,0.38,0.39,0.44,0.3,0.38,0.34,0.36,0.34,0.36,0.3,0.36,0.36,0.35,0.3,0.35,0.29,0.3,0.3,0.3,0.23,0.27,0.31,0.28,0.27,0.27,0.28,0.27,0.32,0.29,0.28,0.3,0.3,0.28,0.27,0.27,0.23,0.23,0.29,0.25,0.29,0.28,0.21,0.21,0.23,0.22,0.25,0.23,0.23,0.2,0.2,0.21,0.21,0.19,0.21,0.21,0.18,0.18,0.2,0.18,0.18,0.17,0.18,0.18,0.18,0.19,0.18,0.15,0.17,0.22,0.17,0.16,0.19,0.16,0.19,0.15,0.16,0.19,0.15,0.18,0.15,0.15,0.15,0.16,0.15,0.17,0.14,0.13,0.15,0.14,0.14,0.14,0.14,0.13,0.12,0.13,0.14,0.14,0.14,0.13,0.13,0.12,0.13,0.13,0.13,0.15,0.12,0.1,0.12,0.14,0.12,0.11,0.12,0.11,0.11,0.11,0.12,0.11,0.12,0.0,0.0,0.11,0.11,0.11,0.0,0.1,0.1,0.1,0.11,0.11,0.0,0.0,0.1,0.1,0.11,0.1,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.11,0.1,0.1,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.74000000000001
09/29/2021,5.51,3.61,3.31,2.96,1.98,1.74,1.65,1.44,1.46,1.29,1.26,1.29,1.14,1.07,1.01,1.05,1.04,0.89,0.76,0.83,0.79,0.6,0.63,0.76,0.55,0.58,0.67,0.6,0.65,0.56,0.6,0.57,0.59,0.51,0.55,0.53,0.48,0.48,0.48,0.49,0.47,0.4,0.47,0.38,0.48,0.47,0.38,0.44,0.36,0.37,0.37,0.4,0.42,0.4,0.4,0.39,0.35,0.38,0.39,0.44,0.3,0.38,0.34,0.36,0.34,0.36,0.3,0.36,0.36,0.35,0.3,0.35,0.29,0.3,0.29,0.3,0.23,0.27,0.31,0.28,0.27,0.27,0.28,0.27,0.32,0.29,0.28,0.3,0.3,0.28,0.27,0.27,0.23,0.23,0.29,0.25,0.29,0.28,0.21,0.21,0.23,0.22,0.25,0.23,0.23,0.2,0.2,0.21,0.21,0.19,0.21,0.21,0.18,0.18,0.2,0.18,0.18,0.17,0.18,0.18,0.18,0.19,0.18,0.15,0.17,0.22,0.17,0.16,0.19,0.16,0.19,0.15,0.16,0.18,0.15,0.18,0.15,0.15,0.15,0.16,0.15,0.17,0.14,0.13,0.15,0.14,0.14,0.14,0.14,0.13,0.12,0.13,0.14,0.14,0.14,0.13,0.13,0.12,0.13,0.13,0.13,0.15,0.12,0.1,0.12,0.13,0.12,0.11,0.12,0.11,0.11,0.11,0.12,0.11,0.12,0.0,0.0,0.11,0.11,0.11,0.0,0.1,0.1,0.1,0.11,0.11,0.0,0.0,0.1,0.1,0.11,0.1,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.11,0.1,0.1,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.68
09/30/2021,5.44,3.57,3.25,2.97,1.99,1.79,1.64,1.45,1.46,1.29,1.29,1.28,1.13,1.06,1.01,1.06,1.03,0.9,0.78,0.82,0.79,0.59,0.63,0.75,0.56,0.59,0.67,0.61,0.65,0.56,0.61,0.58,0.58,0.51,0.56,0.53,0.47,0.48,0.48,0.49,0.47,0.4,0.47,0.38,0.48,0.48,0.37,0.43,0.36,0.37,0.37,0.39,0.43,0.41,0.39,0.39,0.35,0.39,0.38,0.43,0.31,0.38,0.34,0.36,0.33,0.37,0.3,0.37,0.36,0.35,0.32,0.34,0.29,0.31,0.3,0.29,0.23,0.28,0.3,0.27,0.29,0.28,0.28,0.27,0.31,0.29,0.27,0.3,0.29,0.27,0.28,0.27,0.25,0.24,0.28,0.25,0.29,0.27,0.22,0.22,0.23,0.23,0.25,0.23,0.23,0.21,0.2,0.21,0.21,0.2,0.21,0.21,0.18,0.18,0.2,0.19,0.18,0.17,0.18,0.18,0.18,0.19,0.17,0.15,0.17,0.21,0.17,0.16,0.19,0.16,0.19,0.15,0.16,0.19,0.15,0.19,0.15,0.15,0.15,0.16,0.15,0.16,0.14,0.14,0.15,0.14,0.14,0.14,0.14,0.13,0.12,0.13,0.14,0.14,0.14,0.13,0.13,0.12,0.13,0.14,0.13,0.15,0.12,0.1,0.12,0.13,0.12,0.12,0.12,0.11,0.11,0.11,0.12,0.11,0.12,0.0,0.0,0.11,0.11,0.11,0.0,0.1,0.1,0.1,0.11,0.11,0.1,0.0,0.1,0.1,0.11,0.1,0.11,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.11,0.0,0.1,0.37,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.72
10/01/2021,5.39,3.49,3.18,2.99,2.01,1.83,1.62,1.45,1.43,1.3,1.32,1.28,1.13,1.07,1.0,1.07,1.04,0.89,0.8,0.82,0.79,0.6,0.62,0.74,0.56,0.59,0.68,0.61,0.66,0.57,0.6,0.58,0.58,0.52,0.55,0.52,0.47,0.48,0.48,0.5,0.47,0.41,0.46,0.39,0.47,0.48,0.38,0.43,0.36,0.37,0.37,0.39,0.44,0.41,0.4,0.39,0.36,0.39,0.38,0.42,0.32,0.37,0.34,0.35,0.33,0.37,0.31,0.37,0.36,0.35,0.32,0.34,0.29,0.31,0.3,0.29,0.23,0.27,0.29,0.27,0.29,0.28,0.28,0.27,0.31,0.29,0.27,0.3,0.28,0.27,0.27,0.26,0.25,0.24,0.28,0.25,0.29,0.27,0.22,0.22,0.23,0.23,0.25,0.23,0.23,0.21,0.2,0.21,0.21,0.2,0.21,0.21,0.18,0.19,0.19,0.19,0.18,0.18,0.19,0.18,0.18,0.19,0.17,0.15,0.18,0.21,0.17,0.17,0.19,0.16,0.18,0.16,0.16,0.19,0.16,0.18,0.15,0.16,0.14,0.16,0.15,0.16,0.15,0.14,0.15,0.14,0.14,0.14,0.14,0.13,0.12,0.13,0.14,0.13,0.14,0.13,0.13,0.12,0.13,0.14,0.14,0.15,0.12,0.1,0.12,0.13,0.12,0.12,0.12,0.12,0.11,0.11,0.12,0.11,0.12,0.0,0.0,0.11,0.11,0.11,0.0,0.1,0.1,0.11,0.11,0.11,0.1,0.0,0.1,0.1,0.11,0.1,0.11,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.11,0.0,0.1,0.38,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.7
10/05/2021,5.44,3.53,3.25,2.99,2.01,1.87,1.61,1.45,1.44,1.31,1.33,1.26,1.11,1.06,1.05,1.06,1.03,0.88,0.79,0.82,0.78,0.6,0.64,0.74,0.56,0.6,0.68,0.64,0.65,0.63,0.61,0.57,0.58,0.53,0.55,0.52,0.46,0.48,0.49,0.49,0.47,0.39,0.46,0.39,0.47,0.48,0.38,0.44,0.36,0.37,0.36,0.4,0.46,0.42,0.39,0.38,0.35,0.39,0.37,0.42,0.33,0.36,0.34,0.35,0.34,0.35,0.3,0.38,0.36,0.35,0.33,0.34,0.29,0.3,0.29,0.3,0.23,0.27,0.29,0.27,0.3,0.27,0.28,0.27,0.31,0.29,0.28,0.3,0.27,0.27,0.27,0.26,0.25,0.24,0.28,0.24,0.29,0.27,0.22,0.22,0.24,0.23,0.25,0.22,0.23,0.22,0.2,0.21,0.2,0.19,0.2,0.21,0.18,0.19,0.18,0.18,0.18,0.18,0.18,0.17,0.19,0.19,0.17,0.15,0.17,0.2,0.17,0.17,0.19,0.16,0.18,0.16,0.17,0.19,0.16,0.18,0.15,0.16,0.14,0.16,0.15,0.16,0.15,0.13,0.15,0.15,0.13,0.14,0.14,0.12,0.12,0.13,0.14,0.13,0.14,0.13,0.13,0.12,0.13,0.14,0.14,0.15,0.12,0.1,0.12,0.13,0.13,0.12,0.13,0.11,0.11,0.11,0.12,0.11,0.12,0.11,0.0,0.11,0.11,0.11,0.0,0.1,0.1,0.11,0.11,0.11,0.1,0.1,0.1,0.1,0.12,0.1,0.11,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.60000000000001
10/06/2021,5.44,3.53,3.25,2.99,2.01,1.87,1.61,1.45,1.44,1.31,1.33,1.26,1.11,1.06,1.05,1.06,1.03,0.88,0.79,0.82,0.78,0.6,0.64,0.74,0.56,0.6,0.68,0.64,0.65,0.63,0.61,0.57,0.58,0.53,0.55,0.52,0.46,0.48,0.49,0.49,0.47,0.39,0.46,0.39,0.47,0.48,0.38,0.44,0.36,0.37,0.36,0.4,0.46,0.42,0.39,0.38,0.35,0.39,0.37,0.42,0.33,0.36,0.34,0.35,0.34,0.35,0.3,0.38,0.36,0.35,0.33,0.34,0.29,0.3,0.29,0.3,0.23,0.27,0.29,0.27,0.3,0.27,0.28,0.27,0.31,0.29,0.28,0.3,0.27,0.27,0.27,0.26,0.25,0.24,0.28,0.24,0.29,0.27,0.22,0.22,0.24,0.23,0.25,0.22,0.23,0.22,0.2,0.21,0.2,0.19,0.2,0.21,0.18,0.19,0.18,0.18,0.18,0.18,0.18,0.17,0.19,0.19,0.17,0.15,0.17,0.2,0.17,0.17,0.19,0.16,0.18,0.16,0.17,0.19,0.16,0.18,0.15,0.16,0.14,0.16,0.15,0.16,0.15,0.13,0.15,0.15,0.13,0.14,0.14,0.12,0.12,0.13,0.14,0.13,0.14,0.13,0.13,0.12,0.13,0.14,0.14,0.15,0.12,0.1,0.12,0.13,0.13,0.12,0.13,0.11,0.11,0.11,0.12,0.11,0.12,0.11,0.0,0.11,0.11,0.11,0.0,0.1,0.1,0.11,0.11,0.11,0.1,0.1,0.1,0.1,0.12,0.1,0.11,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.60000000000001
10/07/2021,5.36,3.48,3.21,2.99,2.04,1.92,1.58,1.46,1.39,1.33,1.35,1.26,1.11,1.07,1.05,1.07,1.04,0.88,0.81,0.82,0.78,0.6,0.63,0.74,0.56,0.61,0.68,0.65,0.66,0.65,0.61,0.57,0.59,0.53,0.56,0.51,0.46,0.49,0.5,0.5,0.48,0.39,0.46,0.39,0.47,0.48,0.38,0.43,0.35,0.39,0.36,0.4,0.47,0.42,0.39,0.38,0.35,0.39,0.37,0.42,0.34,0.37,0.33,0.35,0.33,0.36,0.3,0.38,0.36,0.35,0.34,0.34,0.29,0.3,0.29,0.3,0.23,0.27,0.29,0.26,0.31,0.28,0.28,0.27,0.32,0.29,0.27,0.3,0.26,0.27,0.26,0.25,0.25,0.24,0.28,0.24,0.29,0.27,0.23,0.22,0.24,0.24,0.25,0.22,0.23,0.23,0.2,0.21,0.2,0.2,0.2,0.22,0.18,0.19,0.18,0.18,0.18,0.18,0.19,0.17,0.19,0.19,0.17,0.15,0.17,0.2,0.17,0.18,0.19,0.16,0.18,0.15,0.17,0.19,0.16,0.19,0.15,0.16,0.13,0.16,0.15,0.16,0.15,0.13,0.15,0.15,0.14,0.14,0.14,0.12,0.12,0.13,0.14,0.13,0.14,0.13,0.12,0.12,0.12,0.14,0.14,0.15,0.13,0.1,0.12,0.13,0.13,0.12,0.13,0.11,0.11,0.12,0.12,0.11,0.12,0.11,0.0,0.11,0.11,0.12,0.0,0.1,0.1,0.11,0.11,0.1,0.1,0.0,0.1,0.1,0.12,0.1,0.11,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.11,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.73
