,TECH,XPO,FICO,MOH,SBNY,CGNX,SEDG,WSM,GGG,FDS,STLD,BRO,MPW,CPT,RPM,LII,NDSN,TTC,CDAY,CREE,TREX,OC,DAR,PRAH,MASI,JAZZ,RS,WTRG,FHN,EWBC,LEA,LAD,RH,MKSI,HUBB,JLL,FIVE,CSL,Y,CABO,SAM,ACM,UGI,ATR,WSO,DECK,AFG,RGEN,OLED,AZPN,CLF,BLDR,MIDD,LAMR,NBIX,OSK,SCI,ARW,AXON,CONE,SMG,KSS,MANH,WEX,GNTX,RGA,CPRI,AGCO,EHC,OHI,AMED,PEN,UTHR,STOR,CBSH,CIEN,CASY,NNN,ITT,RGLD,G,BC,CHE,SYNH,RNR,DCI,LECO,IAA,JBL,PII,BRKS,SEIC,ARWR,LSI,WWD,KRC,HOG,ORI,HRC,MAT,TPX,TOL,SNV,SF,REXR,TCF,LSCC,SRCL,FFIN,LPX,RUN,THC,VAC,FAF,IIVI,EXEL,WH,PB,AMG,NVST,OLN,XEC,AIRC,POST,CHDN,EME,PNFP,OGE,HQY,THO,X,STAA,SLM,CFR,SON,MDU,BRX,AYI,MAN,FL,TXRH,JHG,YETI,MTZ,LSTR,BLD,FR,JEF,FOXF,SKX,ACC,TTEK,FSLR,CACI,COHR,DKS,LFUS,PRI,CDK,PCTY,INGR,JBLU,CNXC,NCR,EGP,LHCG,NYT,LITE,EXP,BJ,EVR,MSA,TKR,ADS,SLAB,VVV,CC,VNT,KNX,EQT,CLGX,VLY,RBC,KBR,ACHC,DEI,MMS,AN,GRUB,TNL,NYCB,GMED,GBCI,FLS,CUZ,SLG,NVT,ASGN,IBKR,SRC,TRGP,CROX,HALO,JCOM,COR,AEO,HELE,NATI,TDC,SYNA,CFX,QDEL,IDA,OLLI,GME,GXO,SAIA,VSCO,CIT,IART,ESNT,CREEEUR,RRX,ZD,WOLF,SGMS,TNDM,PFGC,PRGO,APPS,CAR,MEDP,PACW,IRDM,CADE,CLH,SMTC,MTG,NOV,OZK,SUM
09/17/2021,0.8,0.6,0.64,0.68,0.56,0.68,0.57,0.49,0.56,0.58,0.55,0.54,0.53,0.62,0.48,0.48,0.52,0.52,0.55,0.46,0.48,0.43,0.48,0.0,0.59,0.43,0.43,0.47,0.36,0.43,0.41,0.48,0.48,0.37,0.46,0.49,0.46,0.45,0.39,0.44,0.28,0.39,0.41,0.36,0.4,0.49,0.37,0.53,0.43,0.42,0.49,0.39,0.45,0.39,0.38,0.35,0.45,0.37,0.51,0.37,0.31,0.34,0.43,0.36,0.35,0.32,0.36,0.35,0.35,0.36,0.36,0.38,0.35,0.38,0.32,0.38,0.31,0.37,0.36,0.34,0.37,0.35,0.32,0.39,0.32,0.36,0.35,0.35,0.34,0.32,0.28,0.31,0.31,0.38,0.3,0.31,0.26,0.3,0.39,0.32,0.34,0.28,0.26,0.3,0.35,0.0,0.33,0.28,0.3,0.24,0.36,0.33,0.27,0.31,0.31,0.0,0.29,0.27,0.28,0.3,0.29,0.29,0.35,0.26,0.27,0.28,0.29,0.29,0.26,0.28,0.3,0.26,0.26,0.26,0.27,0.27,0.29,0.27,0.28,0.25,0.26,0.3,0.31,0.24,0.26,0.29,0.3,0.28,0.29,0.31,0.3,0.31,0.31,0.27,0.26,0.29,0.28,0.25,0.25,0.33,0.25,0.0,0.29,0.25,0.3,0.29,0.27,0.27,0.26,0.3,0.23,0.26,0.23,0.0,0.28,0.24,0.23,0.23,0.26,0.0,0.0,0.0,0.25,0.23,0.24,0.23,0.23,0.28,0.0,0.0,0.23,0.27,0.0,0.23,0.25,0.0,0.23,0.23,0.0,0.25,0.41,0.38,0.24,0.26,0.25,0.0,0.23,0.25,0.23,0.23,0.23,0.23,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.53
09/20/2021,0.0,0.37,0.55,0.66,0.63,0.66,0.63,0.6,0.56,0.6,0.57,0.57,0.5,0.61,0.45,0.48,0.54,0.49,0.62,0.41,0.53,0.42,0.51,0.0,0.58,0.33,0.4,0.46,0.38,0.44,0.37,0.41,0.49,0.34,0.47,0.52,0.5,0.46,0.39,0.48,0.0,0.4,0.4,0.37,0.38,0.49,0.4,0.6,0.37,0.37,0.45,0.46,0.43,0.41,0.38,0.33,0.44,0.38,0.49,0.39,0.27,0.38,0.43,0.34,0.31,0.33,0.36,0.36,0.33,0.33,0.25,0.39,0.4,0.37,0.31,0.37,0.32,0.35,0.34,0.31,0.38,0.32,0.32,0.39,0.33,0.36,0.35,0.3,0.35,0.29,0.26,0.31,0.29,0.4,0.3,0.29,0.25,0.31,0.41,0.31,0.34,0.3,0.27,0.3,0.35,0.0,0.36,0.27,0.28,0.27,0.3,0.34,0.27,0.32,0.28,0.25,0.28,0.27,0.3,0.29,0.3,0.28,0.33,0.28,0.31,0.28,0.31,0.3,0.22,0.26,0.3,0.3,0.25,0.27,0.28,0.27,0.29,0.28,0.28,0.25,0.26,0.31,0.31,0.0,0.27,0.3,0.3,0.31,0.27,0.28,0.29,0.33,0.33,0.25,0.26,0.39,0.29,0.25,0.0,0.42,0.25,0.0,0.3,0.23,0.3,0.25,0.31,0.28,0.28,0.33,0.24,0.25,0.0,0.0,0.3,0.23,0.23,0.26,0.27,0.0,0.0,0.0,0.25,0.23,0.25,0.23,0.22,0.25,0.0,0.0,0.24,0.27,0.0,0.0,0.24,0.0,0.24,0.25,0.0,0.25,0.42,0.39,0.24,0.24,0.27,0.0,0.24,0.23,0.25,0.28,0.24,0.0,0.22,0.0,0.51,0.35,0.27,0.24,0.23,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.28
09/21/2021,0.0,0.37,0.55,0.66,0.63,0.66,0.63,0.6,0.56,0.6,0.57,0.57,0.5,0.61,0.45,0.48,0.54,0.49,0.62,0.41,0.53,0.42,0.51,0.0,0.58,0.33,0.4,0.46,0.38,0.44,0.37,0.41,0.49,0.34,0.47,0.52,0.5,0.46,0.39,0.48,0.0,0.4,0.4,0.37,0.38,0.49,0.4,0.6,0.37,0.37,0.45,0.46,0.43,0.41,0.38,0.33,0.44,0.38,0.49,0.39,0.27,0.38,0.43,0.34,0.31,0.33,0.36,0.36,0.33,0.33,0.25,0.39,0.4,0.37,0.31,0.37,0.32,0.35,0.34,0.31,0.38,0.32,0.32,0.39,0.33,0.36,0.35,0.3,0.35,0.29,0.26,0.31,0.29,0.4,0.3,0.29,0.25,0.31,0.41,0.31,0.34,0.3,0.27,0.3,0.35,0.0,0.36,0.27,0.28,0.27,0.3,0.34,0.27,0.32,0.28,0.25,0.28,0.27,0.3,0.29,0.3,0.28,0.33,0.28,0.31,0.28,0.31,0.3,0.22,0.26,0.3,0.3,0.25,0.27,0.28,0.27,0.29,0.28,0.28,0.25,0.26,0.31,0.31,0.0,0.27,0.3,0.3,0.31,0.27,0.28,0.29,0.33,0.33,0.25,0.26,0.39,0.29,0.25,0.0,0.42,0.25,0.0,0.3,0.23,0.3,0.25,0.31,0.28,0.28,0.33,0.24,0.25,0.0,0.0,0.3,0.23,0.23,0.26,0.27,0.0,0.0,0.0,0.25,0.23,0.25,0.23,0.22,0.25,0.0,0.0,0.24,0.27,0.0,0.0,0.24,0.0,0.24,0.25,0.0,0.25,0.42,0.39,0.24,0.24,0.27,0.0,0.24,0.23,0.25,0.28,0.24,0.0,0.22,0.0,0.51,0.35,0.27,0.24,0.23,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.28
09/22/2021,0.0,0.37,0.55,0.66,0.63,0.66,0.63,0.6,0.56,0.6,0.57,0.57,0.5,0.61,0.45,0.48,0.54,0.49,0.62,0.41,0.53,0.42,0.51,0.0,0.58,0.33,0.4,0.46,0.38,0.44,0.37,0.41,0.49,0.34,0.47,0.52,0.5,0.46,0.39,0.48,0.0,0.4,0.4,0.37,0.38,0.49,0.4,0.6,0.37,0.37,0.45,0.46,0.43,0.41,0.38,0.33,0.44,0.38,0.49,0.39,0.27,0.38,0.43,0.34,0.31,0.33,0.36,0.36,0.33,0.33,0.25,0.39,0.4,0.37,0.31,0.37,0.32,0.35,0.34,0.31,0.38,0.32,0.32,0.39,0.33,0.36,0.35,0.3,0.35,0.29,0.26,0.31,0.29,0.4,0.3,0.29,0.25,0.31,0.41,0.31,0.34,0.3,0.27,0.3,0.35,0.0,0.36,0.27,0.28,0.27,0.3,0.34,0.27,0.32,0.28,0.25,0.28,0.27,0.3,0.29,0.3,0.28,0.33,0.28,0.31,0.28,0.31,0.3,0.22,0.26,0.3,0.3,0.25,0.27,0.28,0.27,0.29,0.28,0.28,0.25,0.26,0.31,0.31,0.0,0.27,0.3,0.3,0.31,0.27,0.28,0.29,0.33,0.33,0.25,0.26,0.39,0.29,0.25,0.0,0.42,0.25,0.0,0.3,0.23,0.3,0.25,0.31,0.28,0.28,0.33,0.24,0.25,0.0,0.0,0.3,0.23,0.23,0.26,0.27,0.0,0.0,0.0,0.25,0.23,0.25,0.23,0.22,0.25,0.0,0.0,0.24,0.27,0.0,0.0,0.24,0.0,0.24,0.25,0.0,0.25,0.42,0.39,0.24,0.24,0.27,0.0,0.24,0.23,0.25,0.28,0.24,0.0,0.22,0.0,0.51,0.35,0.27,0.24,0.23,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.28
09/23/2021,0.0,0.37,0.55,0.66,0.63,0.66,0.63,0.6,0.56,0.6,0.57,0.57,0.5,0.61,0.45,0.48,0.54,0.49,0.62,0.41,0.53,0.42,0.51,0.0,0.58,0.33,0.4,0.46,0.38,0.44,0.37,0.41,0.49,0.34,0.47,0.52,0.5,0.46,0.39,0.48,0.0,0.4,0.4,0.37,0.38,0.49,0.4,0.6,0.37,0.37,0.45,0.46,0.43,0.41,0.38,0.33,0.44,0.38,0.49,0.39,0.27,0.38,0.43,0.34,0.31,0.33,0.36,0.36,0.33,0.33,0.25,0.39,0.4,0.37,0.31,0.37,0.32,0.35,0.34,0.31,0.38,0.32,0.32,0.39,0.33,0.36,0.35,0.3,0.35,0.29,0.26,0.31,0.29,0.4,0.3,0.29,0.25,0.31,0.41,0.31,0.34,0.3,0.27,0.3,0.35,0.0,0.36,0.27,0.28,0.27,0.3,0.34,0.27,0.32,0.28,0.25,0.28,0.27,0.3,0.29,0.3,0.28,0.33,0.28,0.31,0.28,0.31,0.3,0.22,0.26,0.3,0.3,0.25,0.27,0.28,0.27,0.29,0.28,0.28,0.25,0.26,0.31,0.31,0.0,0.27,0.3,0.3,0.31,0.27,0.28,0.29,0.33,0.33,0.25,0.26,0.39,0.29,0.25,0.0,0.42,0.25,0.0,0.3,0.23,0.3,0.25,0.31,0.28,0.28,0.33,0.24,0.25,0.0,0.0,0.3,0.23,0.23,0.26,0.27,0.0,0.0,0.0,0.25,0.23,0.25,0.23,0.22,0.25,0.0,0.0,0.24,0.27,0.0,0.0,0.24,0.0,0.24,0.25,0.0,0.25,0.42,0.39,0.24,0.24,0.27,0.0,0.24,0.23,0.25,0.28,0.24,0.0,0.22,0.0,0.51,0.35,0.27,0.24,0.23,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.28
09/24/2021,0.0,0.37,0.55,0.66,0.63,0.66,0.63,0.6,0.56,0.6,0.57,0.57,0.5,0.61,0.45,0.48,0.54,0.49,0.62,0.41,0.53,0.42,0.51,0.0,0.58,0.33,0.4,0.46,0.38,0.44,0.37,0.41,0.49,0.34,0.47,0.52,0.5,0.46,0.39,0.48,0.0,0.4,0.4,0.37,0.38,0.49,0.4,0.6,0.37,0.37,0.45,0.46,0.43,0.41,0.38,0.33,0.44,0.38,0.49,0.39,0.27,0.38,0.43,0.34,0.31,0.33,0.36,0.36,0.33,0.33,0.25,0.39,0.4,0.37,0.31,0.37,0.32,0.35,0.34,0.31,0.38,0.32,0.32,0.39,0.33,0.36,0.35,0.3,0.35,0.29,0.26,0.31,0.29,0.4,0.3,0.29,0.25,0.31,0.41,0.31,0.34,0.3,0.27,0.3,0.35,0.0,0.36,0.27,0.28,0.27,0.3,0.34,0.27,0.32,0.28,0.25,0.28,0.27,0.3,0.29,0.3,0.28,0.33,0.28,0.31,0.28,0.31,0.3,0.22,0.26,0.3,0.3,0.25,0.27,0.28,0.27,0.29,0.28,0.28,0.25,0.26,0.31,0.31,0.0,0.27,0.3,0.3,0.31,0.27,0.28,0.29,0.33,0.33,0.25,0.26,0.39,0.29,0.25,0.0,0.42,0.25,0.0,0.3,0.23,0.3,0.25,0.31,0.28,0.28,0.33,0.24,0.25,0.0,0.0,0.3,0.23,0.23,0.26,0.27,0.0,0.0,0.0,0.25,0.23,0.25,0.23,0.22,0.25,0.0,0.0,0.24,0.27,0.0,0.0,0.24,0.0,0.24,0.25,0.0,0.25,0.42,0.39,0.24,0.24,0.27,0.0,0.24,0.23,0.25,0.28,0.24,0.0,0.22,0.0,0.51,0.35,0.27,0.24,0.23,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.28
09/27/2021,0.0,0.37,0.55,0.66,0.63,0.66,0.63,0.6,0.56,0.6,0.57,0.57,0.5,0.61,0.45,0.48,0.54,0.49,0.62,0.41,0.53,0.42,0.51,0.0,0.58,0.33,0.4,0.46,0.38,0.44,0.37,0.41,0.49,0.34,0.47,0.52,0.5,0.46,0.39,0.48,0.0,0.4,0.4,0.37,0.38,0.49,0.4,0.6,0.37,0.37,0.45,0.46,0.43,0.41,0.38,0.33,0.44,0.38,0.49,0.39,0.27,0.38,0.43,0.34,0.31,0.33,0.36,0.36,0.33,0.33,0.25,0.39,0.4,0.37,0.31,0.37,0.32,0.35,0.34,0.31,0.38,0.32,0.32,0.39,0.33,0.36,0.35,0.3,0.35,0.29,0.26,0.31,0.29,0.4,0.3,0.29,0.25,0.31,0.41,0.31,0.34,0.3,0.27,0.3,0.35,0.0,0.36,0.27,0.28,0.27,0.3,0.34,0.27,0.32,0.28,0.25,0.28,0.27,0.3,0.29,0.3,0.28,0.33,0.28,0.31,0.28,0.31,0.3,0.22,0.26,0.3,0.3,0.25,0.27,0.28,0.27,0.29,0.28,0.28,0.25,0.26,0.31,0.31,0.0,0.27,0.3,0.3,0.31,0.27,0.28,0.29,0.33,0.33,0.25,0.26,0.39,0.29,0.25,0.0,0.42,0.25,0.0,0.3,0.23,0.3,0.25,0.31,0.28,0.28,0.33,0.24,0.25,0.0,0.0,0.3,0.23,0.23,0.26,0.27,0.0,0.0,0.0,0.25,0.23,0.25,0.23,0.22,0.25,0.0,0.0,0.24,0.27,0.0,0.0,0.24,0.0,0.24,0.25,0.0,0.25,0.42,0.39,0.24,0.24,0.27,0.0,0.24,0.23,0.25,0.28,0.24,0.0,0.22,0.0,0.51,0.35,0.27,0.24,0.23,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.28
09/28/2021,0.0,0.37,0.55,0.66,0.63,0.66,0.63,0.6,0.56,0.6,0.57,0.57,0.5,0.61,0.45,0.48,0.54,0.49,0.62,0.41,0.53,0.42,0.51,0.0,0.58,0.33,0.4,0.46,0.38,0.44,0.37,0.41,0.49,0.34,0.47,0.52,0.5,0.46,0.39,0.48,0.0,0.4,0.4,0.37,0.38,0.49,0.4,0.6,0.37,0.37,0.45,0.46,0.43,0.41,0.38,0.33,0.44,0.38,0.49,0.39,0.27,0.38,0.43,0.34,0.31,0.33,0.36,0.36,0.33,0.33,0.25,0.39,0.4,0.37,0.31,0.37,0.32,0.35,0.34,0.31,0.38,0.32,0.32,0.39,0.33,0.36,0.35,0.3,0.35,0.29,0.26,0.31,0.29,0.4,0.3,0.29,0.25,0.31,0.41,0.31,0.34,0.3,0.27,0.3,0.35,0.0,0.36,0.27,0.28,0.27,0.3,0.34,0.27,0.32,0.28,0.25,0.28,0.27,0.3,0.29,0.3,0.28,0.33,0.28,0.31,0.28,0.31,0.3,0.22,0.26,0.3,0.3,0.25,0.27,0.28,0.27,0.29,0.28,0.28,0.25,0.26,0.31,0.31,0.0,0.27,0.3,0.3,0.31,0.27,0.28,0.29,0.33,0.33,0.25,0.26,0.39,0.29,0.25,0.0,0.42,0.25,0.0,0.3,0.23,0.3,0.25,0.31,0.28,0.28,0.33,0.24,0.25,0.0,0.0,0.3,0.23,0.23,0.26,0.27,0.0,0.0,0.0,0.25,0.23,0.25,0.23,0.22,0.25,0.0,0.0,0.24,0.27,0.0,0.0,0.24,0.0,0.24,0.25,0.0,0.25,0.42,0.39,0.24,0.24,0.27,0.0,0.24,0.23,0.25,0.28,0.24,0.0,0.22,0.0,0.51,0.35,0.27,0.24,0.23,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.28
09/29/2021,0.0,0.37,0.55,0.66,0.63,0.66,0.63,0.6,0.56,0.6,0.57,0.57,0.5,0.61,0.45,0.48,0.54,0.49,0.62,0.41,0.53,0.42,0.51,0.0,0.58,0.33,0.4,0.46,0.38,0.44,0.37,0.41,0.49,0.34,0.47,0.52,0.5,0.46,0.39,0.48,0.0,0.4,0.4,0.37,0.38,0.49,0.4,0.6,0.37,0.37,0.45,0.46,0.43,0.41,0.38,0.33,0.44,0.38,0.49,0.39,0.27,0.38,0.43,0.34,0.31,0.33,0.36,0.36,0.33,0.33,0.25,0.39,0.4,0.37,0.31,0.37,0.32,0.35,0.34,0.31,0.38,0.32,0.32,0.39,0.33,0.36,0.35,0.3,0.35,0.29,0.26,0.31,0.29,0.4,0.3,0.29,0.25,0.31,0.41,0.31,0.34,0.3,0.27,0.3,0.35,0.0,0.36,0.27,0.28,0.27,0.3,0.34,0.27,0.32,0.28,0.25,0.28,0.27,0.3,0.29,0.3,0.28,0.33,0.28,0.31,0.28,0.31,0.3,0.22,0.26,0.3,0.3,0.25,0.27,0.28,0.27,0.29,0.28,0.28,0.25,0.26,0.31,0.31,0.0,0.27,0.3,0.3,0.31,0.27,0.28,0.29,0.33,0.33,0.25,0.26,0.39,0.29,0.25,0.0,0.42,0.25,0.0,0.3,0.23,0.3,0.25,0.31,0.28,0.28,0.33,0.24,0.25,0.0,0.0,0.3,0.23,0.23,0.26,0.27,0.0,0.0,0.0,0.25,0.23,0.25,0.23,0.22,0.25,0.0,0.0,0.24,0.27,0.0,0.0,0.24,0.0,0.24,0.25,0.0,0.25,0.42,0.39,0.24,0.24,0.27,0.0,0.24,0.23,0.25,0.28,0.24,0.0,0.22,0.0,0.51,0.35,0.27,0.24,0.23,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.28
09/30/2021,0.0,0.37,0.55,0.66,0.63,0.66,0.63,0.6,0.56,0.6,0.57,0.57,0.5,0.61,0.45,0.48,0.54,0.49,0.62,0.41,0.53,0.42,0.51,0.0,0.58,0.33,0.4,0.46,0.38,0.44,0.37,0.41,0.49,0.34,0.47,0.52,0.5,0.46,0.39,0.48,0.0,0.4,0.4,0.37,0.38,0.49,0.4,0.6,0.37,0.37,0.45,0.46,0.43,0.41,0.38,0.33,0.44,0.38,0.49,0.39,0.27,0.38,0.43,0.34,0.31,0.33,0.36,0.36,0.33,0.33,0.25,0.39,0.4,0.37,0.31,0.37,0.32,0.35,0.34,0.31,0.38,0.32,0.32,0.39,0.33,0.36,0.35,0.3,0.35,0.29,0.26,0.31,0.29,0.4,0.3,0.29,0.25,0.31,0.41,0.31,0.34,0.3,0.27,0.3,0.35,0.0,0.36,0.27,0.28,0.27,0.3,0.34,0.27,0.32,0.28,0.25,0.28,0.27,0.3,0.29,0.3,0.28,0.33,0.28,0.31,0.28,0.31,0.3,0.22,0.26,0.3,0.3,0.25,0.27,0.28,0.27,0.29,0.28,0.28,0.25,0.26,0.31,0.31,0.0,0.27,0.3,0.3,0.31,0.27,0.28,0.29,0.33,0.33,0.25,0.26,0.39,0.29,0.25,0.0,0.42,0.25,0.0,0.3,0.23,0.3,0.25,0.31,0.28,0.28,0.33,0.24,0.25,0.0,0.0,0.3,0.23,0.23,0.26,0.27,0.0,0.0,0.0,0.25,0.23,0.25,0.23,0.22,0.25,0.0,0.0,0.24,0.27,0.0,0.0,0.24,0.0,0.24,0.25,0.0,0.25,0.42,0.39,0.24,0.24,0.27,0.0,0.24,0.23,0.25,0.28,0.24,0.0,0.22,0.0,0.51,0.35,0.27,0.24,0.23,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.28
10/01/2021,0.0,0.37,0.55,0.66,0.63,0.66,0.63,0.6,0.56,0.6,0.57,0.57,0.5,0.61,0.45,0.48,0.54,0.49,0.62,0.41,0.53,0.42,0.51,0.0,0.58,0.33,0.4,0.46,0.38,0.44,0.37,0.41,0.49,0.34,0.47,0.52,0.5,0.46,0.39,0.48,0.0,0.4,0.4,0.37,0.38,0.49,0.4,0.6,0.37,0.37,0.45,0.46,0.43,0.41,0.38,0.33,0.44,0.38,0.49,0.39,0.27,0.38,0.43,0.34,0.31,0.33,0.36,0.36,0.33,0.33,0.25,0.39,0.4,0.37,0.31,0.37,0.32,0.35,0.34,0.31,0.38,0.32,0.32,0.39,0.33,0.36,0.35,0.3,0.35,0.29,0.26,0.31,0.29,0.4,0.3,0.29,0.25,0.31,0.41,0.31,0.34,0.3,0.27,0.3,0.35,0.0,0.36,0.27,0.28,0.27,0.3,0.34,0.27,0.32,0.28,0.25,0.28,0.27,0.3,0.29,0.3,0.28,0.33,0.28,0.31,0.28,0.31,0.3,0.22,0.26,0.3,0.3,0.25,0.27,0.28,0.27,0.29,0.28,0.28,0.25,0.26,0.31,0.31,0.0,0.27,0.3,0.3,0.31,0.27,0.28,0.29,0.33,0.33,0.25,0.26,0.39,0.29,0.25,0.0,0.42,0.25,0.0,0.3,0.23,0.3,0.25,0.31,0.28,0.28,0.33,0.24,0.25,0.0,0.0,0.3,0.23,0.23,0.26,0.27,0.0,0.0,0.0,0.25,0.23,0.25,0.23,0.22,0.25,0.0,0.0,0.24,0.27,0.0,0.0,0.24,0.0,0.24,0.25,0.0,0.25,0.42,0.39,0.24,0.24,0.27,0.0,0.24,0.23,0.25,0.28,0.24,0.0,0.22,0.0,0.51,0.35,0.27,0.24,0.23,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.28
10/04/2021,0.0,0.37,0.55,0.66,0.63,0.66,0.63,0.6,0.56,0.6,0.57,0.57,0.5,0.61,0.45,0.48,0.54,0.49,0.62,0.41,0.53,0.42,0.51,0.0,0.58,0.33,0.4,0.46,0.38,0.44,0.37,0.41,0.49,0.34,0.47,0.52,0.5,0.46,0.39,0.48,0.0,0.4,0.4,0.37,0.38,0.49,0.4,0.6,0.37,0.37,0.45,0.46,0.43,0.41,0.38,0.33,0.44,0.38,0.49,0.39,0.27,0.38,0.43,0.34,0.31,0.33,0.36,0.36,0.33,0.33,0.25,0.39,0.4,0.37,0.31,0.37,0.32,0.35,0.34,0.31,0.38,0.32,0.32,0.39,0.33,0.36,0.35,0.3,0.35,0.29,0.26,0.31,0.29,0.4,0.3,0.29,0.25,0.31,0.41,0.31,0.34,0.3,0.27,0.3,0.35,0.0,0.36,0.27,0.28,0.27,0.3,0.34,0.27,0.32,0.28,0.25,0.28,0.27,0.3,0.29,0.3,0.28,0.33,0.28,0.31,0.28,0.31,0.3,0.22,0.26,0.3,0.3,0.25,0.27,0.28,0.27,0.29,0.28,0.28,0.25,0.26,0.31,0.31,0.0,0.27,0.3,0.3,0.31,0.27,0.28,0.29,0.33,0.33,0.25,0.26,0.39,0.29,0.25,0.0,0.42,0.25,0.0,0.3,0.23,0.3,0.25,0.31,0.28,0.28,0.33,0.24,0.25,0.0,0.0,0.3,0.23,0.23,0.26,0.27,0.0,0.0,0.0,0.25,0.23,0.25,0.23,0.22,0.25,0.0,0.0,0.24,0.27,0.0,0.0,0.24,0.0,0.24,0.25,0.0,0.25,0.42,0.39,0.24,0.24,0.27,0.0,0.24,0.23,0.25,0.28,0.24,0.0,0.22,0.0,0.51,0.35,0.27,0.24,0.23,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.28
10/05/2021,0.0,0.37,0.55,0.66,0.63,0.66,0.63,0.6,0.56,0.6,0.57,0.57,0.5,0.61,0.45,0.48,0.54,0.49,0.62,0.41,0.53,0.42,0.51,0.0,0.58,0.33,0.4,0.46,0.38,0.44,0.37,0.41,0.49,0.34,0.47,0.52,0.5,0.46,0.39,0.48,0.0,0.4,0.4,0.37,0.38,0.49,0.4,0.6,0.37,0.37,0.45,0.46,0.43,0.41,0.38,0.33,0.44,0.38,0.49,0.39,0.27,0.38,0.43,0.34,0.31,0.33,0.36,0.36,0.33,0.33,0.25,0.39,0.4,0.37,0.31,0.37,0.32,0.35,0.34,0.31,0.38,0.32,0.32,0.39,0.33,0.36,0.35,0.3,0.35,0.29,0.26,0.31,0.29,0.4,0.3,0.29,0.25,0.31,0.41,0.31,0.34,0.3,0.27,0.3,0.35,0.0,0.36,0.27,0.28,0.27,0.3,0.34,0.27,0.32,0.28,0.25,0.28,0.27,0.3,0.29,0.3,0.28,0.33,0.28,0.31,0.28,0.31,0.3,0.22,0.26,0.3,0.3,0.25,0.27,0.28,0.27,0.29,0.28,0.28,0.25,0.26,0.31,0.31,0.0,0.27,0.3,0.3,0.31,0.27,0.28,0.29,0.33,0.33,0.25,0.26,0.39,0.29,0.25,0.0,0.42,0.25,0.0,0.3,0.23,0.3,0.25,0.31,0.28,0.28,0.33,0.24,0.25,0.0,0.0,0.3,0.23,0.23,0.26,0.27,0.0,0.0,0.0,0.25,0.23,0.25,0.23,0.22,0.25,0.0,0.0,0.24,0.27,0.0,0.0,0.24,0.0,0.24,0.25,0.0,0.25,0.42,0.39,0.24,0.24,0.27,0.0,0.24,0.23,0.25,0.28,0.24,0.0,0.22,0.0,0.51,0.35,0.27,0.24,0.23,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.28
