,MSFT,AAPL,JNJ,VZ,JPM,T,PM,HD,PG,MO,ABBV,MRK,BAC,WMT,PEP,UNH,PFE,CSCO,KO,TXN,IBM,AVGO,INTC,ORCL,MMM,UPS,C,CMCSA,BMY,QCOM,MCD,BLK,LLY,NEE,AMGN,GILD,MS,LOW,USB,DUK,CVS,LMT,TGT,UNP,CCI,ABT,TFC,PSA,SO,CAT,GS,HON,V,DOW,AMT,SBUX,KHC,ITW,BX,MET,PLD,CL,KMB,D,MDLZ,AXP,COST,SCHW,ADP,MA,GIS,MMC,EXC,NKE,TROW,GD,EMR,LUMN,HPQ,AEP,BK,EOG,DLR,CME,DE,XEL,APD,AMAT,NEM,NOC,TJX,PPL,SPGI,ANTM,SRE,ALL,WM,ADI,K,EQIX,NSC,EQR,WEC,PAYX,PEG,DD,AVB,IP,KLAC,AFL,O,SYK,ADM,KDP,LRCX,FE,TRV,FITB,KR,EXR,WisdomTree US Total Dividend ETF,RSG,EBAY,ED,BDX,BBY,CMI,INTU,CSX,MCO,YUM,FIS,PEAK,SHW,LHX,NUE,FAST,ARE,SYF,ROK,RF,GLW,EIX,DFS,VICI,DTE,ICE,VFC,ETR,HSY,VIAC,FDX,ES,CLX,NTRS,AMP,NVDA,DHR,MAA,AGR,PPG,MSI,CMS,BXP,GPC,OMC,SJM,CAH,STZ,DG,ESS,TMO,NDAQ,OTIS,AWK,MTB,DOV,HIG,SWK,ATVI,AJG,HRL,CAG,CINF,LNT,BAX,CPB,PH,TSN,ECL,EL,APH,AEE,CTAS,KKR,SWKS,ZTS,EVRG,GWW,A,WY,ABC,RMD,CTVA,CTSH,n/a,DGX,NTAP,BKR,PXD,DTD,SUM
09/27/2021,6.36,4.47,3.06,2.5,2.55,2.31,2.38,2.2,2.22,1.93,1.65,1.54,1.57,1.6,1.61,1.55,1.62,1.37,1.29,1.21,1.12,1.17,1.03,1.13,0.93,0.84,0.87,0.84,0.73,0.73,0.81,0.73,0.73,0.82,0.62,0.72,0.73,0.61,0.57,0.56,0.56,0.49,0.52,0.46,0.5,0.54,0.49,0.51,0.52,0.44,0.51,0.48,0.43,0.4,0.48,0.42,0.38,0.4,0.53,0.38,0.42,0.36,0.37,0.38,0.35,0.36,0.4,0.34,0.34,0.31,0.33,0.34,0.33,0.29,0.29,0.28,0.26,0.24,0.24,0.25,0.25,0.22,0.26,0.22,0.24,0.23,0.21,0.24,0.21,0.21,0.22,0.22,0.24,0.21,0.21,0.21,0.23,0.21,0.2,0.22,0.18,0.21,0.2,0.2,0.2,0.17,0.21,0.18,0.22,0.18,0.19,0.19,0.18,0.18,0.17,0.18,0.19,0.18,0.19,0.19,0.0,0.19,0.18,0.17,0.18,0.16,0.15,0.18,0.15,0.16,0.17,0.14,0.17,0.17,0.16,0.16,0.16,0.16,0.15,0.16,0.14,0.13,0.15,0.15,0.14,0.14,0.14,0.11,0.14,0.14,0.12,0.1,0.14,0.12,0.12,0.13,0.13,0.15,0.14,0.12,0.1,0.13,0.12,0.11,0.11,0.1,0.11,0.1,0.1,0.11,0.12,0.13,0.12,0.11,0.12,0.1,0.11,0.12,0.09,0.0,0.11,0.0,0.1,0.1,0.1,0.1,0.09,0.09,0.1,0.1,0.1,0.11,0.1,0.1,0.1,0.0,0.1,0.09,0.0,0.11,0.09,0.09,0.1,0.0,0.0,0.0,0.09,0.1,0.0,0.0,0.0,95.5
09/28/2021,6.32,4.46,3.04,2.49,2.65,2.3,2.38,2.19,2.2,1.92,1.64,1.55,1.63,1.59,1.6,1.53,1.61,1.39,1.27,1.23,1.13,1.17,1.03,1.14,0.93,0.85,0.9,0.83,0.72,0.73,0.82,0.75,0.74,0.8,0.61,0.71,0.74,0.6,0.58,0.55,0.56,0.5,0.52,0.47,0.48,0.54,0.52,0.5,0.51,0.44,0.51,0.48,0.44,0.4,0.45,0.42,0.38,0.4,0.52,0.39,0.41,0.35,0.37,0.37,0.34,0.37,0.41,0.36,0.34,0.32,0.33,0.35,0.33,0.28,0.29,0.28,0.26,0.25,0.24,0.25,0.25,0.23,0.25,0.23,0.24,0.23,0.21,0.24,0.2,0.21,0.23,0.22,0.24,0.21,0.21,0.21,0.23,0.22,0.2,0.21,0.19,0.21,0.2,0.2,0.2,0.17,0.21,0.18,0.22,0.18,0.18,0.19,0.18,0.18,0.18,0.18,0.19,0.19,0.19,0.18,0.0,0.19,0.18,0.17,0.17,0.15,0.16,0.19,0.15,0.16,0.17,0.13,0.16,0.17,0.16,0.16,0.16,0.16,0.15,0.16,0.15,0.14,0.15,0.15,0.14,0.14,0.14,0.11,0.14,0.14,0.12,0.1,0.13,0.12,0.12,0.14,0.13,0.14,0.13,0.12,0.1,0.13,0.12,0.11,0.11,0.11,0.1,0.1,0.1,0.11,0.12,0.13,0.12,0.11,0.12,0.1,0.11,0.12,0.09,0.0,0.11,0.0,0.1,0.1,0.1,0.1,0.09,0.09,0.1,0.11,0.1,0.11,0.1,0.1,0.1,0.0,0.1,0.09,0.0,0.1,0.09,0.0,0.09,0.0,0.09,0.0,0.09,0.1,0.0,0.0,0.0,95.54
09/29/2021,6.32,4.46,3.04,2.49,2.65,2.3,2.38,2.19,2.2,1.92,1.64,1.55,1.63,1.59,1.6,1.53,1.61,1.39,1.27,1.23,1.13,1.17,1.03,1.14,0.93,0.85,0.9,0.83,0.72,0.73,0.82,0.75,0.74,0.8,0.61,0.71,0.74,0.6,0.58,0.55,0.56,0.5,0.52,0.47,0.48,0.54,0.52,0.5,0.51,0.44,0.51,0.48,0.44,0.4,0.45,0.42,0.38,0.4,0.52,0.39,0.41,0.35,0.37,0.37,0.34,0.37,0.41,0.36,0.34,0.32,0.33,0.35,0.33,0.28,0.29,0.28,0.26,0.25,0.24,0.25,0.25,0.23,0.25,0.23,0.24,0.23,0.21,0.24,0.2,0.21,0.23,0.22,0.24,0.21,0.21,0.21,0.23,0.22,0.2,0.21,0.19,0.21,0.2,0.2,0.2,0.17,0.21,0.18,0.22,0.18,0.18,0.19,0.18,0.18,0.18,0.18,0.19,0.19,0.19,0.18,0.0,0.19,0.18,0.17,0.17,0.15,0.16,0.19,0.15,0.16,0.17,0.13,0.16,0.17,0.16,0.16,0.16,0.16,0.15,0.16,0.15,0.14,0.15,0.15,0.14,0.14,0.14,0.11,0.14,0.14,0.12,0.1,0.13,0.12,0.12,0.14,0.13,0.14,0.13,0.12,0.1,0.13,0.12,0.11,0.11,0.11,0.1,0.1,0.1,0.11,0.12,0.13,0.12,0.11,0.12,0.1,0.11,0.12,0.09,0.0,0.11,0.0,0.1,0.1,0.1,0.1,0.09,0.09,0.1,0.11,0.1,0.11,0.1,0.1,0.1,0.0,0.1,0.09,0.0,0.1,0.09,0.0,0.09,0.0,0.09,0.0,0.09,0.1,0.0,0.0,0.0,95.54
09/30/2021,6.32,4.46,3.04,2.49,2.65,2.3,2.38,2.19,2.2,1.92,1.64,1.55,1.63,1.59,1.6,1.53,1.61,1.39,1.27,1.23,1.13,1.17,1.03,1.14,0.93,0.85,0.9,0.83,0.72,0.73,0.82,0.75,0.74,0.8,0.61,0.71,0.74,0.6,0.58,0.55,0.56,0.5,0.52,0.47,0.48,0.54,0.52,0.5,0.51,0.44,0.51,0.48,0.44,0.4,0.45,0.42,0.38,0.4,0.52,0.39,0.41,0.35,0.37,0.37,0.34,0.37,0.41,0.36,0.34,0.32,0.33,0.35,0.33,0.28,0.29,0.28,0.26,0.25,0.24,0.25,0.25,0.23,0.25,0.23,0.24,0.23,0.21,0.24,0.2,0.21,0.23,0.22,0.24,0.21,0.21,0.21,0.23,0.22,0.2,0.21,0.19,0.21,0.2,0.2,0.2,0.17,0.21,0.18,0.22,0.18,0.18,0.19,0.18,0.18,0.18,0.18,0.19,0.19,0.19,0.18,0.0,0.19,0.18,0.17,0.17,0.15,0.16,0.19,0.15,0.16,0.17,0.13,0.16,0.17,0.16,0.16,0.16,0.16,0.15,0.16,0.15,0.14,0.15,0.15,0.14,0.14,0.14,0.11,0.14,0.14,0.12,0.1,0.13,0.12,0.12,0.14,0.13,0.14,0.13,0.12,0.1,0.13,0.12,0.11,0.11,0.11,0.1,0.1,0.1,0.11,0.12,0.13,0.12,0.11,0.12,0.1,0.11,0.12,0.09,0.0,0.11,0.0,0.1,0.1,0.1,0.1,0.09,0.09,0.1,0.11,0.1,0.11,0.1,0.1,0.1,0.0,0.1,0.09,0.0,0.1,0.09,0.0,0.09,0.0,0.09,0.0,0.09,0.1,0.0,0.0,0.0,95.54
10/01/2021,6.08,4.37,3.06,2.52,2.74,2.35,2.34,2.2,2.18,1.94,1.68,1.57,1.69,1.59,1.59,1.52,1.6,1.38,1.26,1.21,1.15,1.15,1.05,1.17,0.94,0.85,0.91,0.82,0.73,0.72,0.82,0.75,0.72,0.78,0.62,0.71,0.75,0.61,0.59,0.55,0.57,0.51,0.51,0.47,0.47,0.52,0.54,0.5,0.51,0.46,0.52,0.48,0.44,0.42,0.44,0.42,0.39,0.4,0.5,0.41,0.4,0.36,0.38,0.37,0.34,0.37,0.4,0.37,0.34,0.31,0.33,0.34,0.32,0.27,0.28,0.28,0.26,0.25,0.25,0.25,0.26,0.24,0.24,0.23,0.25,0.22,0.22,0.23,0.21,0.22,0.23,0.22,0.23,0.22,0.2,0.21,0.23,0.21,0.21,0.21,0.19,0.21,0.2,0.2,0.2,0.17,0.21,0.18,0.21,0.19,0.18,0.19,0.19,0.18,0.17,0.18,0.19,0.21,0.19,0.18,0.0,0.19,0.18,0.17,0.17,0.16,0.16,0.18,0.15,0.16,0.17,0.14,0.16,0.16,0.16,0.17,0.16,0.16,0.16,0.16,0.16,0.14,0.15,0.16,0.13,0.14,0.14,0.11,0.14,0.13,0.13,0.1,0.13,0.12,0.12,0.14,0.13,0.14,0.13,0.12,0.1,0.12,0.12,0.11,0.11,0.11,0.11,0.1,0.1,0.11,0.12,0.12,0.12,0.11,0.12,0.11,0.11,0.12,0.09,0.0,0.11,0.0,0.1,0.1,0.1,0.1,0.09,0.09,0.11,0.1,0.1,0.11,0.1,0.1,0.1,0.0,0.09,0.09,0.0,0.1,0.09,0.09,0.0,0.0,0.09,0.0,0.0,0.1,0.09,0.0,0.0,95.56
10/04/2021,6.06,4.38,3.06,2.52,2.72,2.35,2.35,2.21,2.2,1.95,1.69,1.6,1.68,1.58,1.6,1.52,1.61,1.37,1.26,1.2,1.16,1.15,1.03,1.17,0.94,0.84,0.91,0.84,0.74,0.71,0.82,0.74,0.74,0.79,0.62,0.72,0.73,0.61,0.59,0.56,0.58,0.5,0.51,0.47,0.47,0.52,0.54,0.5,0.51,0.45,0.51,0.48,0.44,0.41,0.44,0.42,0.4,0.4,0.5,0.4,0.41,0.36,0.38,0.37,0.34,0.37,0.4,0.37,0.34,0.31,0.33,0.34,0.32,0.27,0.28,0.28,0.26,0.26,0.24,0.25,0.26,0.24,0.24,0.23,0.25,0.23,0.21,0.22,0.2,0.22,0.23,0.22,0.23,0.22,0.21,0.21,0.23,0.21,0.21,0.21,0.19,0.21,0.2,0.2,0.2,0.17,0.21,0.18,0.21,0.18,0.18,0.19,0.19,0.18,0.17,0.18,0.19,0.2,0.19,0.18,0.0,0.19,0.17,0.18,0.17,0.16,0.16,0.18,0.15,0.16,0.17,0.14,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.13,0.15,0.15,0.13,0.14,0.14,0.11,0.14,0.14,0.12,0.1,0.13,0.12,0.12,0.14,0.13,0.14,0.14,0.12,0.1,0.13,0.12,0.11,0.11,0.11,0.11,0.1,0.1,0.11,0.12,0.12,0.12,0.11,0.12,0.11,0.11,0.12,0.09,0.0,0.11,0.09,0.1,0.1,0.1,0.1,0.09,0.09,0.11,0.1,0.1,0.11,0.1,0.1,0.1,0.0,0.09,0.09,0.0,0.1,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.1,0.09,0.0,0.0,95.56000000000002
10/05/2021,6.21,4.4,3.02,2.53,2.76,2.34,2.29,2.18,2.17,1.84,1.7,1.75,1.69,1.55,1.59,1.5,1.6,1.37,1.27,1.21,1.2,1.15,1.05,1.16,0.92,0.83,0.91,0.86,0.73,0.72,0.82,0.73,0.74,0.8,0.62,0.7,0.73,0.6,0.6,0.56,0.56,0.5,0.5,0.48,0.46,0.51,0.55,0.5,0.51,0.45,0.5,0.48,0.45,0.41,0.43,0.43,0.39,0.39,0.49,0.41,0.41,0.36,0.37,0.37,0.34,0.37,0.4,0.36,0.34,0.32,0.33,0.34,0.32,0.28,0.28,0.29,0.26,0.25,0.24,0.25,0.26,0.25,0.24,0.23,0.24,0.23,0.21,0.22,0.2,0.22,0.22,0.22,0.23,0.21,0.2,0.21,0.23,0.21,0.21,0.21,0.19,0.21,0.2,0.21,0.2,0.17,0.21,0.17,0.21,0.19,0.18,0.19,0.19,0.18,0.17,0.18,0.18,0.21,0.19,0.18,0.0,0.19,0.17,0.17,0.17,0.16,0.16,0.18,0.15,0.16,0.17,0.14,0.16,0.17,0.16,0.16,0.15,0.16,0.16,0.16,0.16,0.13,0.14,0.15,0.13,0.14,0.14,0.11,0.14,0.14,0.12,0.1,0.13,0.12,0.12,0.14,0.13,0.14,0.14,0.12,0.1,0.13,0.12,0.11,0.11,0.11,0.11,0.1,0.1,0.11,0.12,0.12,0.12,0.11,0.12,0.11,0.11,0.12,0.0,0.0,0.11,0.09,0.1,0.1,0.1,0.1,0.09,0.1,0.11,0.1,0.1,0.11,0.1,0.1,0.1,0.0,0.09,0.09,0.0,0.1,0.09,0.09,0.0,0.0,0.09,0.0,0.0,0.1,0.09,0.0,0.0,95.56
10/06/2021,6.21,4.4,3.02,2.53,2.76,2.34,2.29,2.18,2.17,1.84,1.7,1.75,1.69,1.55,1.59,1.5,1.6,1.37,1.27,1.21,1.2,1.15,1.05,1.16,0.92,0.83,0.91,0.86,0.73,0.72,0.82,0.73,0.74,0.8,0.62,0.7,0.73,0.6,0.6,0.56,0.56,0.5,0.5,0.48,0.46,0.51,0.55,0.5,0.51,0.45,0.5,0.48,0.45,0.41,0.43,0.43,0.39,0.39,0.49,0.41,0.41,0.36,0.37,0.37,0.34,0.37,0.4,0.36,0.34,0.32,0.33,0.34,0.32,0.28,0.28,0.29,0.26,0.25,0.24,0.25,0.26,0.25,0.24,0.23,0.24,0.23,0.21,0.22,0.2,0.22,0.22,0.22,0.23,0.21,0.2,0.21,0.23,0.21,0.21,0.21,0.19,0.21,0.2,0.21,0.2,0.17,0.21,0.17,0.21,0.19,0.18,0.19,0.19,0.18,0.17,0.18,0.18,0.21,0.19,0.18,0.0,0.19,0.17,0.17,0.17,0.16,0.16,0.18,0.15,0.16,0.17,0.14,0.16,0.17,0.16,0.16,0.15,0.16,0.16,0.16,0.16,0.13,0.14,0.15,0.13,0.14,0.14,0.11,0.14,0.14,0.12,0.1,0.13,0.12,0.12,0.14,0.13,0.14,0.14,0.12,0.1,0.13,0.12,0.11,0.11,0.11,0.11,0.1,0.1,0.11,0.12,0.12,0.12,0.11,0.12,0.11,0.11,0.12,0.0,0.0,0.11,0.09,0.1,0.1,0.1,0.1,0.09,0.1,0.11,0.1,0.1,0.11,0.1,0.1,0.1,0.0,0.09,0.09,0.0,0.1,0.09,0.09,0.0,0.0,0.09,0.0,0.0,0.1,0.09,0.0,0.0,95.56
10/07/2021,6.21,4.4,3.02,2.53,2.76,2.34,2.29,2.18,2.17,1.84,1.7,1.75,1.69,1.55,1.59,1.5,1.6,1.37,1.27,1.21,1.2,1.15,1.05,1.16,0.92,0.83,0.91,0.86,0.73,0.72,0.82,0.73,0.74,0.8,0.62,0.7,0.73,0.6,0.6,0.56,0.56,0.5,0.5,0.48,0.46,0.51,0.55,0.5,0.51,0.45,0.5,0.48,0.45,0.41,0.43,0.43,0.39,0.39,0.49,0.41,0.41,0.36,0.37,0.37,0.34,0.37,0.4,0.36,0.34,0.32,0.33,0.34,0.32,0.28,0.28,0.29,0.26,0.25,0.24,0.25,0.26,0.25,0.24,0.23,0.24,0.23,0.21,0.22,0.2,0.22,0.22,0.22,0.23,0.21,0.2,0.21,0.23,0.21,0.21,0.21,0.19,0.21,0.2,0.21,0.2,0.17,0.21,0.17,0.21,0.19,0.18,0.19,0.19,0.18,0.17,0.18,0.18,0.21,0.19,0.18,0.0,0.19,0.17,0.17,0.17,0.16,0.16,0.18,0.15,0.16,0.17,0.14,0.16,0.17,0.16,0.16,0.15,0.16,0.16,0.16,0.16,0.13,0.14,0.15,0.13,0.14,0.14,0.11,0.14,0.14,0.12,0.1,0.13,0.12,0.12,0.14,0.13,0.14,0.14,0.12,0.1,0.13,0.12,0.11,0.11,0.11,0.11,0.1,0.1,0.11,0.12,0.12,0.12,0.11,0.12,0.11,0.11,0.12,0.0,0.0,0.11,0.09,0.1,0.1,0.1,0.1,0.09,0.1,0.11,0.1,0.1,0.11,0.1,0.1,0.1,0.0,0.09,0.09,0.0,0.1,0.09,0.09,0.0,0.0,0.09,0.0,0.0,0.1,0.09,0.0,0.0,95.56
10/08/2021,6.12,4.32,3.01,2.56,2.77,2.37,2.3,2.17,2.17,1.88,1.71,1.8,1.71,1.54,1.6,1.48,1.59,1.36,1.28,1.2,1.22,1.13,1.04,1.16,0.92,0.82,0.92,0.86,0.72,0.71,0.83,0.72,0.73,0.81,0.62,0.69,0.72,0.61,0.6,0.58,0.57,0.5,0.5,0.49,0.47,0.51,0.55,0.5,0.52,0.45,0.5,0.48,0.44,0.42,0.44,0.42,0.39,0.39,0.47,0.41,0.41,0.36,0.38,0.37,0.34,0.37,0.4,0.36,0.34,0.31,0.34,0.34,0.33,0.28,0.27,0.29,0.26,0.25,0.24,0.26,0.27,0.26,0.24,0.23,0.24,0.23,0.21,0.22,0.21,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.23,0.2,0.21,0.21,0.19,0.22,0.2,0.21,0.2,0.18,0.21,0.17,0.2,0.19,0.19,0.19,0.19,0.17,0.16,0.18,0.18,0.21,0.19,0.18,0.0,0.19,0.17,0.18,0.17,0.16,0.16,0.17,0.16,0.16,0.17,0.14,0.17,0.17,0.16,0.16,0.15,0.17,0.16,0.16,0.16,0.13,0.15,0.15,0.14,0.14,0.14,0.12,0.14,0.14,0.12,0.1,0.14,0.12,0.12,0.14,0.12,0.14,0.14,0.12,0.1,0.12,0.12,0.11,0.11,0.11,0.11,0.1,0.1,0.11,0.12,0.12,0.12,0.11,0.12,0.11,0.11,0.12,0.09,0.0,0.11,0.09,0.1,0.1,0.1,0.1,0.09,0.1,0.11,0.1,0.1,0.11,0.1,0.1,0.1,0.0,0.09,0.09,0.0,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,95.62000000000002
10/11/2021,6.26,4.37,3.0,2.48,2.78,2.31,2.25,2.21,2.19,1.85,1.71,1.74,1.71,1.56,1.63,1.52,1.57,1.36,1.28,1.2,1.18,1.15,1.04,1.18,0.92,0.82,0.92,0.85,0.71,0.7,0.83,0.72,0.75,0.81,0.6,0.69,0.72,0.61,0.6,0.57,0.56,0.5,0.5,0.49,0.46,0.51,0.54,0.5,0.51,0.44,0.51,0.48,0.44,0.41,0.43,0.42,0.39,0.4,0.48,0.42,0.41,0.35,0.37,0.37,0.34,0.37,0.4,0.37,0.35,0.31,0.33,0.34,0.32,0.28,0.27,0.29,0.26,0.25,0.24,0.26,0.27,0.25,0.24,0.23,0.24,0.23,0.22,0.22,0.2,0.23,0.21,0.22,0.23,0.21,0.2,0.21,0.23,0.2,0.2,0.2,0.2,0.21,0.2,0.22,0.2,0.18,0.21,0.17,0.2,0.19,0.19,0.19,0.19,0.18,0.16,0.18,0.19,0.21,0.19,0.18,0.0,0.19,0.18,0.18,0.17,0.16,0.16,0.18,0.16,0.16,0.17,0.13,0.16,0.17,0.17,0.16,0.15,0.16,0.15,0.16,0.16,0.13,0.15,0.15,0.14,0.14,0.15,0.11,0.14,0.14,0.12,0.1,0.14,0.12,0.13,0.14,0.13,0.14,0.14,0.12,0.1,0.13,0.12,0.11,0.11,0.11,0.11,0.1,0.1,0.11,0.12,0.12,0.12,0.11,0.12,0.11,0.11,0.12,0.09,0.0,0.11,0.09,0.1,0.1,0.1,0.1,0.09,0.09,0.11,0.1,0.1,0.11,0.1,0.1,0.1,0.0,0.1,0.09,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09,0.09,0.0,95.58
10/12/2021,6.27,4.36,3.0,2.46,2.78,2.29,2.25,2.19,2.18,1.86,1.72,1.71,1.73,1.56,1.63,1.54,1.57,1.36,1.28,1.21,1.19,1.15,1.03,1.21,0.91,0.83,0.92,0.81,0.69,0.7,0.83,0.73,0.75,0.8,0.6,0.69,0.73,0.6,0.61,0.57,0.56,0.51,0.49,0.51,0.45,0.51,0.55,0.5,0.51,0.44,0.52,0.48,0.44,0.41,0.42,0.42,0.39,0.4,0.49,0.42,0.41,0.35,0.37,0.36,0.34,0.37,0.4,0.37,0.35,0.32,0.34,0.34,0.32,0.28,0.27,0.29,0.26,0.24,0.24,0.26,0.28,0.26,0.23,0.23,0.24,0.23,0.22,0.22,0.2,0.23,0.21,0.22,0.23,0.22,0.2,0.21,0.23,0.21,0.2,0.19,0.2,0.21,0.2,0.22,0.2,0.18,0.21,0.17,0.2,0.19,0.19,0.18,0.19,0.18,0.16,0.18,0.19,0.21,0.19,0.18,0.0,0.2,0.19,0.17,0.17,0.16,0.16,0.17,0.16,0.16,0.17,0.13,0.16,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.13,0.15,0.15,0.13,0.14,0.15,0.11,0.14,0.14,0.12,0.1,0.14,0.12,0.13,0.14,0.13,0.13,0.14,0.12,0.11,0.13,0.12,0.11,0.11,0.11,0.11,0.1,0.11,0.11,0.12,0.12,0.12,0.11,0.12,0.11,0.11,0.12,0.09,0.0,0.12,0.09,0.1,0.11,0.1,0.1,0.09,0.1,0.11,0.1,0.1,0.11,0.1,0.1,0.1,0.0,0.09,0.09,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09,0.09,0.0,95.61
10/13/2021,6.27,4.36,3.0,2.46,2.78,2.29,2.25,2.19,2.18,1.86,1.72,1.71,1.73,1.56,1.63,1.54,1.57,1.36,1.28,1.21,1.19,1.15,1.03,1.21,0.91,0.83,0.92,0.81,0.69,0.7,0.83,0.73,0.75,0.8,0.6,0.69,0.73,0.6,0.61,0.57,0.56,0.51,0.49,0.51,0.45,0.51,0.55,0.5,0.51,0.44,0.52,0.48,0.44,0.41,0.42,0.42,0.39,0.4,0.49,0.42,0.41,0.35,0.37,0.36,0.34,0.37,0.4,0.37,0.35,0.32,0.34,0.34,0.32,0.28,0.27,0.29,0.26,0.24,0.24,0.26,0.28,0.26,0.23,0.23,0.24,0.23,0.22,0.22,0.2,0.23,0.21,0.22,0.23,0.22,0.2,0.21,0.23,0.21,0.2,0.19,0.2,0.21,0.2,0.22,0.2,0.18,0.21,0.17,0.2,0.19,0.19,0.18,0.19,0.18,0.16,0.18,0.19,0.21,0.19,0.18,0.0,0.2,0.19,0.17,0.17,0.16,0.16,0.17,0.16,0.16,0.17,0.13,0.16,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.13,0.15,0.15,0.13,0.14,0.15,0.11,0.14,0.14,0.12,0.1,0.14,0.12,0.13,0.14,0.13,0.13,0.14,0.12,0.11,0.13,0.12,0.11,0.11,0.11,0.11,0.1,0.11,0.11,0.12,0.12,0.12,0.11,0.12,0.11,0.11,0.12,0.09,0.0,0.12,0.09,0.1,0.11,0.1,0.1,0.09,0.1,0.11,0.1,0.1,0.11,0.1,0.1,0.1,0.0,0.09,0.09,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09,0.09,0.0,95.61
10/14/2021,6.27,4.36,3.0,2.46,2.78,2.29,2.25,2.19,2.18,1.86,1.72,1.71,1.73,1.56,1.63,1.54,1.57,1.36,1.28,1.21,1.19,1.15,1.03,1.21,0.91,0.83,0.92,0.81,0.69,0.7,0.83,0.73,0.75,0.8,0.6,0.69,0.73,0.6,0.61,0.57,0.56,0.51,0.49,0.51,0.45,0.51,0.55,0.5,0.51,0.44,0.52,0.48,0.44,0.41,0.42,0.42,0.39,0.4,0.49,0.42,0.41,0.35,0.37,0.36,0.34,0.37,0.4,0.37,0.35,0.32,0.34,0.34,0.32,0.28,0.27,0.29,0.26,0.24,0.24,0.26,0.28,0.26,0.23,0.23,0.24,0.23,0.22,0.22,0.2,0.23,0.21,0.22,0.23,0.22,0.2,0.21,0.23,0.21,0.2,0.19,0.2,0.21,0.2,0.22,0.2,0.18,0.21,0.17,0.2,0.19,0.19,0.18,0.19,0.18,0.16,0.18,0.19,0.21,0.19,0.18,0.0,0.2,0.19,0.17,0.17,0.16,0.16,0.17,0.16,0.16,0.17,0.13,0.16,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.13,0.15,0.15,0.13,0.14,0.15,0.11,0.14,0.14,0.12,0.1,0.14,0.12,0.13,0.14,0.13,0.13,0.14,0.12,0.11,0.13,0.12,0.11,0.11,0.11,0.11,0.1,0.11,0.11,0.12,0.12,0.12,0.11,0.12,0.11,0.11,0.12,0.09,0.0,0.12,0.09,0.1,0.11,0.1,0.1,0.09,0.1,0.11,0.1,0.1,0.11,0.1,0.1,0.1,0.0,0.09,0.09,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09,0.09,0.0,95.61
10/15/2021,6.27,4.36,3.0,2.46,2.78,2.29,2.25,2.19,2.18,1.86,1.72,1.71,1.73,1.56,1.63,1.54,1.57,1.36,1.28,1.21,1.19,1.15,1.03,1.21,0.91,0.83,0.92,0.81,0.69,0.7,0.83,0.73,0.75,0.8,0.6,0.69,0.73,0.6,0.61,0.57,0.56,0.51,0.49,0.51,0.45,0.51,0.55,0.5,0.51,0.44,0.52,0.48,0.44,0.41,0.42,0.42,0.39,0.4,0.49,0.42,0.41,0.35,0.37,0.36,0.34,0.37,0.4,0.37,0.35,0.32,0.34,0.34,0.32,0.28,0.27,0.29,0.26,0.24,0.24,0.26,0.28,0.26,0.23,0.23,0.24,0.23,0.22,0.22,0.2,0.23,0.21,0.22,0.23,0.22,0.2,0.21,0.23,0.21,0.2,0.19,0.2,0.21,0.2,0.22,0.2,0.18,0.21,0.17,0.2,0.19,0.19,0.18,0.19,0.18,0.16,0.18,0.19,0.21,0.19,0.18,0.0,0.2,0.19,0.17,0.17,0.16,0.16,0.17,0.16,0.16,0.17,0.13,0.16,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.13,0.15,0.15,0.13,0.14,0.15,0.11,0.14,0.14,0.12,0.1,0.14,0.12,0.13,0.14,0.13,0.13,0.14,0.12,0.11,0.13,0.12,0.11,0.11,0.11,0.11,0.1,0.11,0.11,0.12,0.12,0.12,0.11,0.12,0.11,0.11,0.12,0.09,0.0,0.12,0.09,0.1,0.11,0.1,0.1,0.09,0.1,0.11,0.1,0.1,0.11,0.1,0.1,0.1,0.0,0.09,0.09,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09,0.09,0.0,95.61
